Season,TeamID,raw_stat,adj_stat
2003,1102,0.6303842938062127,0.6358161548548351
2003,1103,0.6269975559406118,0.622062923421676
2003,1104,0.6868971367719345,0.704215211836203
2003,1105,0.6414343556705108,0.6217421310130584
2003,1106,0.6793424072390533,0.6649088913623745
2003,1107,0.5947469171496669,0.5871191411422559
2003,1108,0.6521569822316997,0.6352583208600471
2003,1110,0.6854233175887151,0.6725927820845594
2003,1111,0.6543577544662595,0.6521206463980266
2003,1112,0.6805599042541958,0.7034730995505277
2003,1113,0.6839496397136599,0.7019532998141358
2003,1114,0.6578538591951765,0.662048867808162
2003,1115,0.5875322486127025,0.5797712872097243
2003,1116,0.6907704698525724,0.7075190470513846
2003,1117,0.6426176393841121,0.6330714654374974
2003,1119,0.6715404688101784,0.6462590850596683
2003,1120,0.6476262478294684,0.670073692388531
2003,1122,0.6759337966581294,0.6739341230920253
2003,1123,0.6660165540773756,0.6661466032272024
2003,1124,0.6590087025575583,0.6728558444207492
2003,1125,0.68325231987948,0.6674816986647879
2003,1126,0.6292437545473617,0.6343243920918568
2003,1127,0.6540546867086897,0.6464249465318764
2003,1128,0.6597753280808966,0.660054355122546
2003,1129,0.6738775716154157,0.6821924241261729
2003,1130,0.6087681852985635,0.6289699451093953
2003,1131,0.7001162665906329,0.693720220862121
2003,1132,0.665779499260299,0.6794280028789933
2003,1133,0.7027305381715329,0.7027003581024053
2003,1135,0.6739847422017765,0.6519686911285164
2003,1137,0.7195081556125379,0.6982137580261792
2003,1138,0.6683411273086629,0.6671987247272684
2003,1139,0.6637239129910458,0.6698405219918203
2003,1140,0.7003738269359515,0.6952809588238735
2003,1141,0.6623682538486277,0.6662463973598334
2003,1142,0.639658749022566,0.6546751954108556
2003,1143,0.6920860000740043,0.7166490963339306
2003,1144,0.624146829672624,0.6151976005230498
2003,1145,0.6626884583263145,0.6590293894070587
2003,1147,0.5863624587455387,0.5879860495117171
2003,1148,0.6927684304483819,0.6794388129380189
2003,1149,0.6648907761895768,0.6668343304467741
2003,1150,0.6806414942124578,0.6938424253798411
2003,1151,0.6688177486889337,0.6457943641954982
2003,1152,0.6621695032762441,0.6565065875709433
2003,1153,0.679011725854895,0.7029580550822124
2003,1154,0.6484718560349317,0.6449756026212569
2003,1155,0.6584473185902933,0.6686954863724472
2003,1156,0.6232157183316905,0.6279380746724049
2003,1157,0.663597552488754,0.6643607265354003
2003,1158,0.6515859621516843,0.6513080026177235
2003,1159,0.6993400359306317,0.6722636680957486
2003,1160,0.6750548791275863,0.6941258556914556
2003,1161,0.6680195960451526,0.6547037330704613
2003,1162,0.6788257812990999,0.6442274360393565
2003,1163,0.6497984033157019,0.6716705403684963
2003,1164,0.6574022139747874,0.6627444327194231
2003,1165,0.6607014001668294,0.6310589089702872
2003,1166,0.6818258060113547,0.6783572884332034
2003,1168,0.6795252970328794,0.684456406539657
2003,1169,0.6577093520383203,0.6681609133575742
2003,1170,0.651545976391685,0.6401169604433864
2003,1171,0.6755592029703568,0.6514461376180588
2003,1172,0.6940131884731696,0.687999599059117
2003,1173,0.6619238447231766,0.6716279500764809
2003,1174,0.6795484202029406,0.6825787717956997
2003,1175,0.6226441642780645,0.6254029332078787
2003,1176,0.7089308114144149,0.7114311349153861
2003,1177,0.7165130169295839,0.7281253588376831
2003,1178,0.6907498014957917,0.6922548588752413
2003,1179,0.7240577021472403,0.7274484806776886
2003,1180,0.6761163675993805,0.6726416772853928
2003,1181,0.65397887932298,0.6696833948673163
2003,1182,0.6477898987875129,0.6622861235832327
2003,1183,0.6502329802659688,0.6525898599800513
2003,1184,0.6631990654941926,0.6533132398258166
2003,1185,0.6695537801245102,0.669637727116449
2003,1186,0.6787368922763839,0.6624255674254758
2003,1187,0.6960443939649942,0.7132339491055522
2003,1189,0.6719840411149224,0.6813086791633717
2003,1190,0.637663712544862,0.6282943414270268
2003,1191,0.6729321490921413,0.6736826571416072
2003,1192,0.623379885129067,0.6016168538304902
2003,1193,0.6767379723163287,0.6730176224891916
2003,1194,0.6321716401132537,0.6351222848590462
2003,1196,0.6723855469092535,0.6931111741120478
2003,1197,0.6598515220716972,0.6562260086013891
2003,1198,0.6854869633329879,0.6825063206995953
2003,1199,0.6596782872665266,0.6880621927165523
2003,1200,0.6133096772756144,0.6271082652237333
2003,1201,0.6861163450685777,0.6923987779337075
2003,1202,0.6885198659367843,0.6750566942882253
2003,1203,0.6502041216067828,0.664519884506287
2003,1204,0.6530438046626027,0.6316758691678507
2003,1205,0.6684615322606141,0.6605237904950926
2003,1206,0.7196129068968268,0.7189352519556799
2003,1207,0.6685494202745097,0.6750784466308893
2003,1208,0.6584220693367802,0.6809955349062167
2003,1209,0.6403444384722181,0.6260732536328284
2003,1210,0.6735243647919249,0.6879988536853122
2003,1211,0.7156608688045655,0.7148605150496936
2003,1212,0.6421709582494538,0.6323226785041086
2003,1214,0.6650044554357426,0.6654606342715503
2003,1216,0.6705432460059711,0.6607704091301387
2003,1217,0.6977563111758615,0.6689347582974433
2003,1218,0.6776523600758,0.6882745178527334
2003,1219,0.6737276451260558,0.670626472031408
2003,1220,0.6865691338827639,0.6781199571558573
2003,1221,0.7429643539161848,0.7121227493559795
2003,1222,0.666338935544928,0.675658034440283
2003,1224,0.6324469903750136,0.6258814925113013
2003,1225,0.6749675762278581,0.6764807073218437
2003,1226,0.6517242217918242,0.6391538059136931
2003,1227,0.6869729271591587,0.6822894864683448
2003,1228,0.6987812909803945,0.7022952261022919
2003,1229,0.699913349057244,0.7017189851834288
2003,1231,0.6809345355297381,0.6942342049711743
2003,1232,0.6664031606886706,0.6655493492124144
2003,1233,0.6648984245141318,0.6593352330679115
2003,1234,0.6950793575867333,0.6903219694013923
2003,1235,0.7023000293184871,0.7130414400056531
2003,1236,0.6734705922058604,0.6769849861842605
2003,1237,0.6671138166906571,0.6599173043674192
2003,1238,0.6527483014578886,0.6490236750228888
2003,1239,0.6325109646381961,0.6353900751920639
2003,1240,0.657201573854966,0.641536049813847
2003,1241,0.6454999334478686,0.6420692269455397
2003,1242,0.7006089465757575,0.7166537287809452
2003,1243,0.6955564532284337,0.7034254879220442
2003,1245,0.7248420010041008,0.7203230611402899
2003,1246,0.6833481378198009,0.6996119540004268
2003,1247,0.6244365364132918,0.6300920787130437
2003,1248,0.6531294666185188,0.6307129748684742
2003,1249,0.6615471529782609,0.656518151782619
2003,1250,0.6969633621615718,0.6745017665106545
2003,1251,0.6614631033315066,0.6632991576875948
2003,1252,0.6555447515826854,0.6464913161529724
2003,1253,0.6300294854418721,0.6421586204965556
2003,1254,0.6848793624763164,0.662251474673681
2003,1256,0.6702185574821407,0.6861110756623623
2003,1257,0.6640372579429618,0.6717904941269345
2003,1258,0.6369738147651449,0.6390622520631094
2003,1259,0.6546856891591928,0.6514447285310353
2003,1260,0.6529322902145469,0.6614789033711713
2003,1261,0.6850754269820095,0.706684334550874
2003,1263,0.6682053624492578,0.6607001845116007
2003,1264,0.6580501135656146,0.6574037693671024
2003,1265,0.6594172413115844,0.6575999445951378
2003,1266,0.6661280104480284,0.6729150345936784
2003,1267,0.6618284909689872,0.6593566769528274
2003,1268,0.6551163898269701,0.6657880462454309
2003,1269,0.620981153781167,0.6295359739638948
2003,1270,0.6595413716545551,0.6615332340853785
2003,1271,0.6302830941790608,0.6325894138389333
2003,1272,0.683904483086886,0.6903439345840732
2003,1273,0.6666518182319988,0.6624664597488803
2003,1274,0.6809224344552417,0.6973916261924048
2003,1275,0.6949426895132326,0.6938878412983982
2003,1276,0.6792102010283153,0.6856935467983623
2003,1277,0.725595103422376,0.7368051495832341
2003,1278,0.6539357906210939,0.6533341865668397
2003,1279,0.6715859518221483,0.6877220751836066
2003,1280,0.6957854386105158,0.714061616773252
2003,1281,0.668314608463732,0.689078486057245
2003,1282,0.6337323296102978,0.6351417487320187
2003,1283,0.7053665661156635,0.6876789379430085
2003,1284,0.6832310014357598,0.6663978106501032
2003,1285,0.6598671042388157,0.6433311774470546
2003,1286,0.6811190543510882,0.6688981330070325
2003,1287,0.6571133221926707,0.6473777105815234
2003,1288,0.6316641363773168,0.6239323036835868
2003,1289,0.613598504623671,0.6188765487339313
2003,1290,0.6053448890575938,0.5775406926562004
2003,1291,0.63368723144772,0.6210086879665238
2003,1292,0.6807010138871549,0.6864499992581291
2003,1293,0.704846035505665,0.6963092412714459
2003,1296,0.671310958090799,0.6757108342956888
2003,1298,0.6857849359056426,0.6590136297447278
2003,1299,0.6137696420535435,0.6203275968653614
2003,1301,0.6816605925011271,0.7010171103278441
2003,1304,0.677062752127071,0.6916014516220544
2003,1305,0.690146686327566,0.7010887859606934
2003,1306,0.664304513033309,0.6497997559653592
2003,1307,0.6859120810980335,0.675681924628064
2003,1308,0.6489069803153598,0.6512240670430147
2003,1309,0.6708240993391584,0.6691544160298153
2003,1310,0.6446363311087299,0.6379308879605989
2003,1311,0.6204751928971669,0.6190163951109915
2003,1313,0.6452529764327497,0.6407384996981892
2003,1314,0.6326972038134909,0.6625179476377426
2003,1317,0.6334208750203059,0.6491052385746074
2003,1318,0.6501455108010232,0.6413295081377709
2003,1319,0.6977242543069455,0.6731955755767667
2003,1320,0.6824625781063324,0.6862519759990908
2003,1321,0.6184244824881465,0.6251062400987949
2003,1322,0.6528914552161795,0.6462983917767796
2003,1323,0.6693745132662037,0.6845144213142085
2003,1324,0.6964865413159131,0.6777195820835427
2003,1325,0.6634888530685977,0.6639756300971366
2003,1326,0.7045388657315479,0.7102931567869792
2003,1328,0.7098535265941733,0.7278784958255279
2003,1329,0.633145574710298,0.6505372366164026
2003,1330,0.7001312926235818,0.6964928079286655
2003,1331,0.6733829065140203,0.6752092219576922
2003,1332,0.6524242525736778,0.6759834428423014
2003,1333,0.6818211475003481,0.6988727105537608
2003,1334,0.6700971780608445,0.6832190537950977
2003,1335,0.7248722961015583,0.6970220187993477
2003,1336,0.6615252166696445,0.6615602417917056
2003,1337,0.6610888989105349,0.6538442332869862
2003,1338,0.7081836603623377,0.7114147701576904
2003,1339,0.6413020660258452,0.6420393304195878
2003,1340,0.7192018564346706,0.6939950202845012
2003,1341,0.6725021295359769,0.6563726705566073
2003,1343,0.7051015166265077,0.6816249549828708
2003,1344,0.6297250843350517,0.6523412746958843
2003,1345,0.6893434570864558,0.698002164573103
2003,1346,0.6494553668559452,0.636692734662115
2003,1347,0.650404803724989,0.6546345146615182
2003,1348,0.665523773880591,0.6699271602854461
2003,1349,0.6665964453520109,0.6822666243808753
2003,1350,0.6514832450539707,0.6691737815699066
2003,1351,0.6597410528918894,0.6470107751306267
2003,1352,0.6379252338728614,0.6146863677410116
2003,1353,0.6530591064017732,0.6537801198032154
2003,1354,0.6299078876461477,0.6309764715366921
2003,1356,0.6706827882431219,0.6718125787581476
2003,1357,0.6337342344317921,0.6136606441062148
2003,1358,0.6646093383560259,0.6611188320797119
