Season,TeamID,raw_stat,adj_stat
2003,1102,17.805454862460522,17.798565054568385
2003,1103,15.695408775481795,15.578674756384164
2003,1104,15.654693830831777,15.966848745997458
2003,1105,18.189026959805396,17.204036745150724
2003,1106,16.910792730320583,16.60517455165485
2003,1107,15.0906144036006,14.608408009854386
2003,1108,16.68396985677435,16.39732579005491
2003,1110,16.798344272101016,15.705931939099678
2003,1111,17.105429825051054,16.806324546342218
2003,1112,16.067020698751175,16.974192946176164
2003,1113,16.62136962203117,17.462728726197962
2003,1114,16.8013188646157,16.618189910798574
2003,1115,17.446641343356763,17.717944890581443
2003,1116,15.007286937187706,15.616728020326503
2003,1117,17.62473550908533,17.253444831809404
2003,1119,15.091854787943657,14.453409377549061
2003,1120,17.171565848341846,17.60451056267734
2003,1122,15.133652800741222,15.440423135748953
2003,1123,15.244390078806735,15.382789257089668
2003,1124,15.525892783877614,16.014132402669542
2003,1125,15.8367591056199,15.684792421148849
2003,1126,17.442843435654193,16.259215046757134
2003,1127,15.212743041382636,14.941833134240769
2003,1128,17.400302135886168,15.871074021421768
2003,1129,18.83958836986145,18.50325121938802
2003,1130,14.599302824090081,15.68256089554605
2003,1131,15.168370287002775,14.84189420792871
2003,1132,16.00043730243975,16.579958186386683
2003,1133,16.56177694783801,16.439158517878
2003,1135,15.950928869360476,15.458588192464008
2003,1137,18.33369047235172,17.710237904439854
2003,1138,14.33621325819513,14.496850998295677
2003,1139,14.954329556248435,15.910135190382265
2003,1140,16.76749650365206,17.380061598758136
2003,1141,16.917311655835807,16.967010805107066
2003,1142,15.960191852880463,15.87121503854745
2003,1143,15.389745323857312,16.591197467206893
2003,1144,14.780129344143653,14.362324750009178
2003,1145,14.745046325685454,14.926627403487496
2003,1147,17.360288192425024,17.29282638758854
2003,1148,15.065852849637338,14.625675744941184
2003,1149,18.986973423158922,17.8304618819009
2003,1150,16.67498308265244,17.951296064894322
2003,1151,15.728884407686582,15.660949639848841
2003,1152,14.859633935750967,15.084997097690822
2003,1153,15.894628229144285,16.894657776685364
2003,1154,16.670453306435537,16.193682957857988
2003,1155,15.61652966598009,15.640286712122927
2003,1156,15.025615824778008,15.980122467373922
2003,1157,15.907463524073327,14.481460049414087
2003,1158,16.1604488243474,15.70713609304949
2003,1159,17.251556991018006,16.47646647020495
2003,1160,12.896172279426978,13.921289880077172
2003,1161,13.214904936354714,13.744815524178112
2003,1162,15.655834026082546,15.262525864395725
2003,1163,13.234390151499689,14.328169977843235
2003,1164,17.923399572104888,17.30504158555468
2003,1165,15.623642011977893,15.208309305360595
2003,1166,18.501368664092457,18.42804744276488
2003,1168,16.74898539198012,16.52122052599973
2003,1169,18.293246757922695,17.97127813751796
2003,1170,17.231028780372302,17.30225892559438
2003,1171,14.9774626006862,14.482990124106337
2003,1172,14.212300342072398,14.35509505650514
2003,1173,13.424217719528588,14.584783682233876
2003,1174,15.922747006164673,15.563774701647972
2003,1175,16.715660996310746,16.104528973291508
2003,1176,16.036384501972666,15.676418579047578
2003,1177,14.68348900824688,15.645526916088965
2003,1178,16.290021614880892,17.114224651493036
2003,1179,13.24797158567283,13.337659948185946
2003,1180,16.629302496499232,16.592393835928434
2003,1181,18.32445708110256,18.646525362493097
2003,1182,16.20237189366979,17.137746931747046
2003,1183,14.507455655215486,14.861527400377197
2003,1184,15.805186103383248,16.12113413394315
2003,1185,14.332388056120152,13.941730837286002
2003,1186,18.797441684467827,18.927668227572447
2003,1187,12.97809045129728,14.109454419005939
2003,1189,16.407873190505057,15.505928433231535
2003,1190,17.51067360211423,17.206861176943068
2003,1191,13.390746644275533,14.075991578067622
2003,1192,16.9637436303936,16.258885480603173
2003,1193,15.704356673041028,15.920770917284477
2003,1194,18.389038010541682,17.79210872437481
2003,1196,16.142279908547415,16.640684179930748
2003,1197,15.939804061035714,14.9366552265676
2003,1198,18.317033019949292,17.934974788015975
2003,1199,17.02463215795646,17.30687471378949
2003,1200,14.112638679115621,15.449324153054489
2003,1201,16.438605897407854,16.1432538317496
2003,1202,14.754834181188256,14.750845801091446
2003,1203,15.635608507873886,16.400828440399298
2003,1204,16.127734876227496,15.490057526974807
2003,1205,14.152936095816273,13.918709362499202
2003,1206,17.664580570794197,17.402777353575956
2003,1207,18.285933466427203,18.83358520339482
2003,1208,13.808870750088781,14.634791920670274
2003,1209,15.538478217384919,14.758188292094962
2003,1210,15.65622897933605,16.265158168200408
2003,1211,16.141154876963576,15.932238099656166
2003,1212,13.129328422683594,13.33322767217042
2003,1214,18.2153547680819,17.194494950957644
2003,1216,16.34180912910808,15.917985251201697
2003,1217,16.90750868690554,16.646798143920694
2003,1218,16.267103436905387,16.05270644216894
2003,1219,15.51286369440572,14.136474086621906
2003,1220,13.027692068323441,13.157341375245515
2003,1221,18.08241172632659,17.103569092153045
2003,1222,11.675313450454977,12.538403874959705
2003,1224,19.32148583016347,18.208535033189843
2003,1225,14.526520023597357,14.115163964824909
2003,1226,17.396957574363142,16.94714854950534
2003,1227,15.339349788338149,15.887483678944646
2003,1228,16.6930376464205,17.285627604715028
2003,1229,15.442975355861467,15.585009958673227
2003,1231,11.718011529121439,12.539882442640426
2003,1232,15.525356451827223,16.05645143172514
2003,1233,16.39457418448231,16.28595631854315
2003,1234,14.73672923505843,14.995796398373567
2003,1235,14.838677035054394,15.328695687278016
2003,1236,14.909535485091316,15.150376458697005
2003,1237,17.895557203433903,17.765101333617526
2003,1238,18.761996657405156,18.485851365669543
2003,1239,15.147674123220677,14.488646091348555
2003,1240,18.13261008479911,17.1761911089388
2003,1241,14.691301657335712,14.433952695454986
2003,1242,17.918813668107,18.962154613415382
