Season,TeamID,raw_stat,adj_stat
2003,1102,109.19643680713394,106.68815072851481
2003,1103,116.35779141942785,115.39932059598763
2003,1104,102.91306622055988,98.3056368265931
2003,1105,105.48327573815679,113.28130311123738
2003,1106,99.13767889455674,104.5130390798446
2003,1107,115.43458340412154,117.84056334082351
2003,1108,103.60793249167914,108.04543408047016
2003,1110,101.08983010702732,104.93395914201635
2003,1111,107.39229315723448,108.50807313282637
2003,1112,96.29439488698868,92.05624443706012
2003,1113,104.2991596185476,100.26811798098169
2003,1114,105.62706475558886,105.86602624959174
2003,1115,108.1701157600759,109.31549396958768
2003,1116,105.22142885626421,99.73097438105616
2003,1117,110.60558476932904,111.1469705719905
2003,1119,111.9479771567088,115.42310934987846
2003,1120,101.58333534057189,98.08268020171606
2003,1122,104.63133764038675,102.45889455564279
2003,1123,113.49691253185281,110.556243882359
2003,1124,105.84924988357966,104.43587276112292
2003,1125,106.50216218482376,106.96836803475212
2003,1126,111.45383378510071,117.37374883280634
2003,1127,102.17477141588526,104.41878765350859
2003,1128,104.5087516544213,111.70988919034518
2003,1129,101.57577811299244,102.07924994489191
2003,1130,113.17373794860345,108.85148579004851
2003,1131,100.41170998309317,102.6682983887374
2003,1132,109.87843853776337,105.7724329228318
2003,1133,107.35056527657541,105.14156681724026
2003,1135,107.20021334053577,108.65419062709437
2003,1137,98.17928013719276,100.7449003390316
2003,1138,112.565748553886,110.61499288973653
2003,1139,105.10702206283197,103.34416885578588
2003,1140,101.34210010014313,96.15192929271765
2003,1141,106.73162778025109,104.58785156196834
2003,1142,104.06910271388327,104.59304484581237
2003,1143,103.73438750585849,99.59280609555617
2003,1144,119.41977265977789,121.156807091409
2003,1145,105.80872340504017,106.71672978558658
2003,1147,114.51414314344366,116.4606057754197
2003,1148,108.62795572735162,112.77601792382409
2003,1149,103.30624152387972,107.64766476410284
2003,1150,106.99476092138316,103.08823271501808
2003,1151,110.07229795808749,111.1924287081634
2003,1152,116.1836583399781,115.80535418274233
2003,1153,99.70806859866936,95.23100062254768
2003,1154,108.91270974112827,109.84026543539322
2003,1155,108.24402431468062,106.94343708447532
2003,1156,113.02235203137037,109.99889412495035
2003,1157,108.70993581653092,113.4684564275675
2003,1158,102.01435799140742,103.58231253192261
2003,1159,105.77538695484516,109.44188996734943
2003,1160,102.9696461576323,98.43295650238242
2003,1161,112.05597785572544,109.4184538335183
2003,1162,107.33206691534339,109.73467607711537
2003,1163,102.25339577112707,98.11844969747028
2003,1164,107.19215232616772,110.4619425081676
2003,1165,110.1964574246822,112.08886667005865
2003,1166,97.74623473525718,97.61826895350197
2003,1168,112.3533989349295,113.31973485567968
